High,Low,Open,Close,Volume,Adj Close,Return,Date,Week_Number,Year,mean_return,volatility
383.1300048828125,376.39898681640625,382.114013671875,379.65399169921875,74375600.0,379.65399169921875,-0.523,2016-02-11,06,2016,0.5768571428571428,1.0605541678090482
384.9540100097656,379.6000061035156,379.6860046386719,384.26300048828125,67042800.0,384.26300048828125,1.214,2016-02-12,06,2016,0.5768571428571428,1.0605541678090482
391.8599853515625,384.6409912109375,384.6409912109375,391.8599853515625,61911700.0,391.8599853515625,1.977,2016-02-13,06,2016,0.5768571428571428,1.0605541678090482
407.2300109863281,392.9320068359375,392.9320068359375,407.2300109863281,74469800.0,407.2300109863281,3.922,2016-02-14,07,2016,1.5934285714285714,2.0829858262554146
410.3810119628906,397.7489929199219,407.5679931640625,400.18499755859375,74070496.0,400.18499755859375,-1.73,2016-02-15,07,2016,1.5934285714285714,2.0829858262554146
408.94500732421875,401.4320068359375,401.4320068359375,407.4880065917969,73093104.0,407.4880065917969,1.825,2016-02-16,07,2016,1.5934285714285714,2.0829858262554146
421.1669921875,406.78399658203125,407.656005859375,416.3219909667969,83193600.0,416.3219909667969,2.168,2016-02-17,07,2016,1.5934285714285714,2.0829858262554146
425.9960021972656,415.63800048828125,416.5719909667969,422.37298583984375,76752600.0,422.37298583984375,1.453,2016-02-18,07,2016,1.5934285714285714,2.0829858262554146
423.10400390625,417.60400390625,422.7300109863281,420.7850036621094,55711300.0,420.7850036621094,-0.376,2016-02-19,07,2016,1.5934285714285714,2.0829858262554146
441.9840087890625,421.60101318359375,421.60101318359375,437.16400146484375,93992096.0,437.16400146484375,3.892,2016-02-20,07,2016,1.5934285714285714,2.0829858262554146
448.0459899902344,429.0769958496094,437.77301025390625,438.7980041503906,89820704.0,438.7980041503906,0.374,2016-02-21,08,2016,-0.13828571428571432,1.798056331550425
439.0450134277344,432.9169921875,438.989013671875,437.74798583984375,85385200.0,437.74798583984375,-0.239,2016-02-22,08,2016,-0.13828571428571432,1.798056331550425
439.8580017089844,417.8210144042969,438.2550048828125,420.7359924316406,85244896.0,420.7359924316406,-3.886,2016-02-23,08,2016,-0.13828571428571432,1.798056331550425
425.54998779296875,413.9070129394531,420.95599365234375,424.9549865722656,67743696.0,424.9549865722656,1.003,2016-02-24,08,2016,-0.13828571428571432,1.798056331550425
427.718994140625,420.4150085449219,425.0369873046875,424.54400634765625,70798000.0,424.54400634765625,-0.097,2016-02-25,08,2016,-0.13828571428571432,1.798056331550425
432.1520080566406,421.6199951171875,424.6289978027344,432.1520080566406,61486000.0,432.1520080566406,1.792,2016-02-26,08,2016,-0.13828571428571432,1.798056331550425
434.2309875488281,428.1029968261719,432.8389892578125,432.5190124511719,41893600.0,432.5190124511719,0.085,2016-02-27,08,2016,-0.13828571428571432,1.798056331550425
435.6830139160156,423.82000732421875,432.5710144042969,433.5039978027344,53033400.0,433.5039978027344,0.228,2016-02-28,09,2016,-1.080857142857143,1.4619771348612616
441.5069885253906,431.6929931640625,433.43798828125,437.6969909667969,60694700.0,437.6969909667969,0.967,2016-02-29,09,2016,-1.080857142857143,1.4619771348612616
439.65301513671875,432.3190002441406,437.9169921875,435.12298583984375,74895800.0,435.12298583984375,-0.588,2016-03-01,09,2016,-1.080857142857143,1.4619771348612616
435.9169921875,423.989013671875,435.1310119628906,423.989013671875,74955296.0,423.989013671875,-2.559,2016-03-02,09,2016,-1.080857142857143,1.4619771348612616
425.37298583984375,419.4110107421875,423.9119873046875,421.6510009765625,100484000.0,421.6510009765625,-0.551,2016-03-03,09,2016,-1.080857142857143,1.4619771348612616
425.1780090332031,410.9389953613281,421.83599853515625,410.9389953613281,90856096.0,410.9389953613281,-2.54,2016-03-04,09,2016,-1.080857142857143,1.4619771348612616
411.2569885253906,394.0350036621094,410.781005859375,400.57000732421875,135384992.0,400.57000732421875,-2.523,2016-03-05,09,2016,-1.080857142857143,1.4619771348612616
411.9070129394531,395.77801513671875,400.5249938964844,407.7070007324219,91212496.0,407.7070007324219,1.782,2016-03-06,10,2016,0.39828571428571424,1.4107264930152965
415.9169921875,406.3089904785156,407.7569885253906,414.3210144042969,85762400.0,414.3210144042969,1.622,2016-03-07,10,2016,0.39828571428571424,1.4107264930152965
416.2430114746094,411.093994140625,414.4649963378906,413.97198486328125,70311696.0,413.97198486328125,-0.084,2016-03-08,10,2016,0.39828571428571424,1.4107264930152965
416.0320129394531,411.6059875488281,413.8940124511719,414.8599853515625,70012304.0,414.8599853515625,0.215,2016-03-09,10,2016,0.39828571428571424,1.4107264930152965
417.5119934082031,413.2510070800781,414.7439880371094,417.1310119628906,81022896.0,417.1310119628906,0.547,2016-03-10,10,2016,0.39828571428571424,1.4107264930152965
423.9259948730469,417.01300048828125,417.2380065917969,421.69000244140625,73969696.0,421.69000244140625,1.093,2016-03-11,10,2016,0.39828571428571424,1.4107264930152965
421.7950134277344,410.093994140625,421.6050109863281,411.6239929199219,92712896.0,411.6239929199219,-2.387,2016-03-12,10,2016,0.39828571428571424,1.4107264930152965
416.60400390625,411.6419982910156,411.64801025390625,414.06500244140625,74322800.0,414.06500244140625,0.593,2016-03-13,11,2016,-0.034999999999999996,1.1841096514540645
416.6839904785156,414.20098876953125,414.20098876953125,416.43798828125,95259400.0,416.43798828125,0.573,2016-03-14,11,2016,-0.034999999999999996,1.1841096514540645
418.1310119628906,414.9849853515625,416.38800048828125,416.8299865722656,66781700.0,416.8299865722656,0.094,2016-03-15,11,2016,-0.034999999999999996,1.1841096514540645
417.6860046386719,415.9119873046875,416.88800048828125,417.010986328125,65185800.0,417.010986328125,0.043,2016-03-16,11,2016,-0.034999999999999996,1.1841096514540645
420.99700927734375,417.8890075683594,417.8890075683594,420.6210021972656,83528600.0,420.6210021972656,0.866,2016-03-17,11,2016,-0.034999999999999996,1.1841096514540645
420.5469970703125,406.1369934082031,420.5469970703125,409.5480041503906,104940000.0,409.5480041503906,-2.633,2016-03-18,11,2016,-0.034999999999999996,1.1841096514540645
410.9840087890625,407.2300109863281,409.2650146484375,410.4440002441406,58423000.0,410.4440002441406,0.219,2016-03-19,11,2016,-0.034999999999999996,1.1841096514540645
414.625,410.4010009765625,410.4010009765625,413.7550048828125,45947900.0,413.7550048828125,0.807,2016-03-20,12,2016,0.2604285714285714,0.5402711841112317
413.4179992675781,410.3810119628906,413.4179992675781,413.3070068359375,61655400.0,413.3070068359375,-0.108,2016-03-21,12,2016,0.2604285714285714,0.5402711841112317
418.375,412.531005859375,413.1319885253906,418.0889892578125,66813300.0,418.0889892578125,1.157,2016-03-22,12,2016,0.2604285714285714,0.5402711841112317
419.26800537109375,417.364013671875,418.1610107421875,418.0409851074219,61444200.0,418.0409851074219,-0.011,2016-03-23,12,2016,0.2604285714285714,0.5402711841112317
418.67999267578125,415.4859924316406,418.42401123046875,416.3940124511719,68346704.0,416.3940124511719,-0.394,2016-03-24,12,2016,0.2604285714285714,0.5402711841112317
418.0799865722656,415.5580139160156,416.50799560546875,417.177001953125,52560000.0,417.177001953125,0.188,2016-03-25,12,2016,0.2604285714285714,0.5402711841112317
418.98699951171875,416.2590026855469,417.364990234375,417.94500732421875,44650400.0,417.94500732421875,0.184,2016-03-26,12,2016,0.2604285714285714,0.5402711841112317
428.7969970703125,417.71099853515625,418.1400146484375,426.7650146484375,71229400.0,426.7650146484375,2.11,2016-03-27,13,2016,0.09362500000000001,1.1336061217573388
426.85699462890625,423.2929992675781,426.5480041503906,424.2309875488281,68522800.0,424.2309875488281,-0.594,2016-03-27,13,2016,0.09362500000000001,1.1336061217573388
426.2030029296875,412.6809997558594,424.3039855957031,416.5159912109375,75411504.0,416.5159912109375,-1.819,2016-03-28,13,2016,0.09362500000000001,1.1336061217573388
416.8340148925781,412.4960021972656,416.8340148925781,414.8160095214844,66034100.0,414.8160095214844,-0.408,2016-03-29,13,2016,0.09362500000000001,1.1336061217573388
418.3689880371094,415.2569885253906,415.2569885253906,416.72900390625,60215200.0,416.72900390625,0.461,2016-03-30,13,2016,0.09362500000000001,1.1336061217573388
418.1730041503906,415.83099365234375,416.760009765625,417.9599914550781,51235700.0,417.9599914550781,0.295,2016-03-31,13,2016,0.09362500000000001,1.1336061217573388
422.08099365234375,418.4219970703125,418.4219970703125,420.87298583984375,45681200.0,420.87298583984375,0.697,2016-04-01,13,2016,0.09362500000000001,1.1336061217573388
421.5799865722656,419.6969909667969,421.1730041503906,420.90399169921875,38053700.0,420.90399169921875,0.007,2016-04-02,13,2016,0.09362500000000001,1.1336061217573388
422.3429870605469,419.60101318359375,421.29901123046875,421.4440002441406,50634300.0,421.4440002441406,0.128,2016-04-03,14,2016,0.023000000000000003,0.4223631928407904
424.2569885253906,420.614013671875,421.0169982910156,424.0299987792969,60718000.0,424.0299987792969,0.614,2016-04-04,14,2016,0.023000000000000003,0.4223631928407904
424.5270080566406,422.72900390625,424.28399658203125,423.4129943847656,59091000.0,423.4129943847656,-0.146,2016-04-05,14,2016,0.023000000000000003,0.4223631928407904
423.6570129394531,420.51800537109375,423.6199951171875,422.7449951171875,57858600.0,422.7449951171875,-0.158,2016-04-06,14,2016,0.023000000000000003,0.4223631928407904
425.3609924316406,419.635009765625,422.9070129394531,420.3489990234375,63454700.0,420.3489990234375,-0.567,2016-04-07,14,2016,0.023000000000000003,0.4223631928407904
420.8909912109375,416.5150146484375,420.8110046386719,419.4110107421875,49792700.0,419.4110107421875,-0.223,2016-04-08,14,2016,0.023000000000000003,0.4223631928407904
422.43499755859375,419.2569885253906,419.5920104980469,421.5639953613281,73478600.0,421.5639953613281,0.513,2016-04-09,14,2016,0.023000000000000003,0.4223631928407904
422.739013671875,420.5329895019531,421.87200927734375,422.4830017089844,50747500.0,422.4830017089844,0.218,2016-04-10,15,2016,0.1984285714285714,0.6503795961187736
427.2770080566406,422.8429870605469,422.8429870605469,425.19000244140625,70728800.0,425.19000244140625,0.641,2016-04-11,15,2016,0.1984285714285714,0.6503795961187736
426.6579895019531,422.9159851074219,425.6319885253906,423.7340087890625,69060400.0,423.7340087890625,-0.342,2016-04-12,15,2016,0.1984285714285714,0.6503795961187736
425.3710021972656,423.01300048828125,423.93499755859375,424.2820129394531,45281000.0,424.2820129394531,0.129,2016-04-13,15,2016,0.1984285714285714,0.6503795961187736
429.9280090332031,424.427001953125,424.427001953125,429.7130126953125,54801500.0,429.7130126953125,1.28,2016-04-14,15,2016,0.1984285714285714,0.6503795961187736
432.625,428.9840087890625,429.57501220703125,430.5719909667969,39392800.0,430.5719909667969,0.2,2016-04-15,15,2016,0.1984285714285714,0.6503795961187736
431.3710021972656,426.0790100097656,430.635986328125,427.39898681640625,52125900.0,427.39898681640625,-0.737,2016-04-16,15,2016,0.1984285714285714,0.6503795961187736
429.27398681640625,427.08599853515625,427.6109924316406,428.59100341796875,55670900.0,428.59100341796875,0.279,2016-04-17,16,2016,1.0142857142857142,0.975445148686095
436.0199890136719,428.10400390625,428.7030029296875,435.5090026855469,52810500.0,435.5090026855469,1.614,2016-04-18,16,2016,1.0142857142857142,0.975445148686095
443.0539855957031,434.406005859375,435.3240051269531,441.3890075683594,72890096.0,441.3890075683594,1.35,2016-04-19,16,2016,1.0142857142857142,0.975445148686095
450.5480041503906,440.9519958496094,441.4159851074219,449.42498779296875,68204704.0,449.42498779296875,1.821,2016-04-20,16,2016,1.0142857142857142,0.975445148686095
449.80999755859375,444.1499938964844,449.68798828125,445.73699951171875,58804400.0,445.73699951171875,-0.821,2016-04-21,16,2016,1.0142857142857142,0.975445148686095
450.2820129394531,444.33099365234375,445.8609924316406,450.2820129394531,50485400.0,450.2820129394531,1.02,2016-04-22,16,2016,1.0142857142857142,0.975445148686095
460.14599609375,448.9280090332031,450.55999755859375,458.55499267578125,68198400.0,458.55499267578125,1.837,2016-04-23,16,2016,1.0142857142857142,0.975445148686095
466.6199951171875,453.5920104980469,459.1210021972656,461.4259948730469,87091800.0,461.4259948730469,0.626,2016-04-24,17,2016,-0.1892857142857142,2.155590229634389
467.9649963378906,461.6210021972656,461.64801025390625,466.0889892578125,78971904.0,466.0889892578125,1.011,2016-04-25,17,2016,-0.1892857142857142,2.155590229634389
467.0790100097656,444.1340026855469,466.2619934082031,444.68701171875,93564896.0,444.68701171875,-4.592,2016-04-26,17,2016,-0.1892857142857142,2.155590229634389
449.5509948730469,436.6499938964844,445.0379943847656,449.010986328125,74064704.0,449.010986328125,0.972,2016-04-27,17,2016,-0.1892857142857142,2.155590229634389
455.3840026855469,446.0169982910156,449.4079895019531,455.09698486328125,49258500.0,455.09698486328125,1.355,2016-04-28,17,2016,-0.1892857142857142,2.155590229634389
455.5870056152344,447.6969909667969,455.1780090332031,448.3179931640625,69322600.0,448.3179931640625,-1.49,2016-04-29,17,2016,-0.1892857142857142,2.155590229634389
452.47900390625,447.927001953125,448.4840087890625,451.875,40660100.0,451.875,0.793,2016-04-30,17,2016,-0.1892857142857142,2.155590229634389
452.44500732421875,441.7760009765625,451.9330139160156,444.66900634765625,92127000.0,444.66900634765625,-1.595,2016-05-01,18,2016,0.21771428571428572,1.373339083436876
451.09698486328125,442.61700439453125,444.72698974609375,450.3039855957031,59366400.0,450.3039855957031,1.267,2016-05-02,18,2016,0.21771428571428572,1.373339083436876
450.37799072265625,445.6300048828125,450.1830139160156,446.72198486328125,50407300.0,446.72198486328125,-0.795,2016-05-03,18,2016,0.21771428571428572,1.373339083436876
448.5060119628906,445.88299560546875,446.71099853515625,447.97601318359375,50440800.0,447.97601318359375,0.281,2016-05-04,18,2016,0.21771428571428572,1.373339083436876
461.375,447.0679931640625,447.9419860839844,459.6029968261719,72796800.0,459.6029968261719,2.595,2016-05-05,18,2016,0.21771428571428572,1.373339083436876
460.67498779296875,457.3240051269531,459.6390075683594,458.5360107421875,38364500.0,458.5360107421875,-0.232,2016-05-06,18,2016,0.21771428571428572,1.373339083436876
459.4169921875,455.9830017089844,458.4289855957031,458.5480041503906,40315000.0,458.5480041503906,0.003,2016-05-07,18,2016,0.21771428571428572,1.373339083436876
462.4809875488281,456.531005859375,458.20599365234375,460.4830017089844,55493100.0,460.4830017089844,0.422,2016-05-08,19,2016,-0.02685714285714284,0.920920269544081
461.9289855957031,448.9540100097656,460.51800537109375,450.8949890136719,58956100.0,450.8949890136719,-2.082,2016-05-09,19,2016,-0.02685714285714284,0.920920269544081
454.57598876953125,450.864013671875,450.864013671875,452.7279968261719,50605200.0,452.7279968261719,0.407,2016-05-10,19,2016,-0.02685714285714284,0.920920269544081
454.9490051269531,449.25,452.4469909667969,454.7659912109375,59849300.0,454.7659912109375,0.45,2016-05-11,19,2016,-0.02685714285714284,0.920920269544081
457.05499267578125,453.4530029296875,454.8500061035156,455.6700134277344,60845000.0,455.6700134277344,0.199,2016-05-12,19,2016,-0.02685714285714284,0.920920269544081
456.83599853515625,454.7860107421875,455.822998046875,455.6709899902344,37209000.0,455.6709899902344,0.0,2016-05-13,19,2016,-0.02685714285714284,0.920920269544081
458.6919860839844,455.4590148925781,455.7590026855469,457.5679931640625,28514000.0,457.5679931640625,0.416,2016-05-14,19,2016,-0.02685714285714284,0.920920269544081
458.20001220703125,452.94500732421875,457.58599853515625,454.1629943847656,59171500.0,454.1629943847656,-0.744,2016-05-15,20,2016,-0.5707142857142857,1.4224214933562784
455.0719909667969,453.6050109863281,454.0090026855469,453.7829895019531,64100300.0,453.7829895019531,-0.084,2016-05-16,20,2016,-0.5707142857142857,1.4224214933562784
455.99798583984375,453.29901123046875,453.6910095214844,454.6189880371094,86850096.0,454.6189880371094,0.184,2016-05-17,20,2016,-0.5707142857142857,1.4224214933562784
454.63299560546875,438.7149963378906,454.52398681640625,438.7149963378906,96027400.0,438.7149963378906,-3.498,2016-05-18,20,2016,-0.5707142857142857,1.4224214933562784
444.0539855957031,437.3890075683594,437.7929992675781,442.6759948730469,81987904.0,442.6759948730469,0.903,2016-05-19,20,2016,-0.5707142857142857,1.4224214933562784
443.77801513671875,441.70599365234375,442.96600341796875,443.18798828125,42762300.0,443.18798828125,0.116,2016-05-20,20,2016,-0.5707142857142857,1.4224214933562784
443.427001953125,439.0350036621094,443.2179870605469,439.322998046875,39657600.0,439.322998046875,-0.872,2016-05-21,20,2016,-0.5707142857142857,1.4224214933562784
444.3450012207031,438.822998046875,439.3479919433594,444.1549987792969,50582500.0,444.1549987792969,1.1,2016-05-22,21,2016,2.6891428571428575,4.3786479430897165
447.1000061035156,443.92999267578125,444.2909851074219,445.9809875488281,65783100.0,445.9809875488281,0.411,2016-05-23,21,2016,2.6891428571428575,4.3786479430897165
450.2980041503906,446.06201171875,446.06201171875,449.5989990234375,65231000.0,449.5989990234375,0.811,2016-05-24,21,2016,2.6891428571428575,4.3786479430897165
453.6440124511719,447.89599609375,449.6719970703125,453.3840026855469,65203800.0,453.3840026855469,0.842,2016-05-25,21,2016,2.6891428571428575,4.3786479430897165
478.14898681640625,453.52099609375,453.52099609375,473.4639892578125,164780992.0,473.4639892578125,4.429,2016-05-26,21,2016,2.6891428571428575,4.3786479430897165
533.4730224609375,472.6990051269531,473.02899169921875,530.0399780273438,181199008.0,530.0399780273438,11.949,2016-05-27,21,2016,2.6891428571428575,4.3786479430897165
553.9600219726562,512.1790161132812,527.4769897460938,526.2329711914062,148736992.0,526.2329711914062,-0.718,2016-05-28,21,2016,2.6891428571428575,4.3786479430897165
544.3489990234375,522.9630126953125,528.4710083007812,533.864013671875,87958704.0,533.864013671875,1.45,2016-05-29,22,2016,1.2915714285714288,2.081237681216224
546.6179809570312,520.6619873046875,534.1909790039062,531.385986328125,138450000.0,531.385986328125,-0.464,2016-05-30,22,2016,1.2915714285714288,2.081237681216224
543.0800170898438,525.635986328125,531.1069946289062,536.9199829101562,86061800.0,536.9199829101562,1.041,2016-05-31,22,2016,1.2915714285714288,2.081237681216224
540.3519897460938,533.0780029296875,536.5150146484375,537.9719848632812,60378200.0,537.9719848632812,0.196,2016-06-01,22,2016,1.2915714285714288,2.081237681216224
574.6380004882812,536.9199829101562,537.6820068359375,569.1939697265625,122020000.0,569.1939697265625,5.804,2016-06-02,22,2016,1.2915714285714288,2.081237681216224
590.1320190429688,564.2379760742188,569.7050170898438,572.7269897460938,94925296.0,572.7269897460938,0.621,2016-06-03,22,2016,1.2915714285714288,2.081237681216224
582.8079833984375,569.177978515625,573.3079833984375,574.9769897460938,68874096.0,574.9769897460938,0.393,2016-06-04,22,2016,1.2915714285714288,2.081237681216224
586.469970703125,574.6019897460938,574.6019897460938,585.5369873046875,72138896.0,585.5369873046875,1.837,2016-06-05,23,2016,2.346571428571429,4.355393930026799
590.2589721679688,567.5139770507812,585.4450073242188,576.5969848632812,107770000.0,576.5969848632812,-1.527,2016-06-06,23,2016,2.346571428571429,4.355393930026799
582.8389892578125,573.1300048828125,577.1669921875,581.64501953125,80265800.0,581.64501953125,0.875,2016-06-07,23,2016,2.346571428571429,4.355393930026799
582.2030029296875,570.9509887695312,582.2030029296875,574.6300048828125,71301000.0,574.6300048828125,-1.206,2016-06-08,23,2016,2.346571428571429,4.355393930026799
579.1270141601562,573.3250122070312,575.8369750976562,577.469970703125,66991900.0,577.469970703125,0.494,2016-06-09,23,2016,2.346571428571429,4.355393930026799
607.1160278320312,578.6740112304688,578.6740112304688,606.7269897460938,82357000.0,606.7269897460938,5.066,2016-06-10,23,2016,2.346571428571429,4.355393930026799
684.843994140625,607.0390014648438,609.6840209960938,672.7839965820312,277084992.0,672.7839965820312,10.887,2016-06-11,23,2016,2.346571428571429,4.355393930026799
716.0040283203125,664.4869995117188,671.6539916992188,704.3759765625,243295008.0,704.3759765625,4.696,2016-06-12,24,2016,1.910714285714286,4.461401488108332
704.5040283203125,662.8040161132812,704.5040283203125,685.5590209960938,186694000.0,685.5590209960938,-2.671,2016-06-13,24,2016,1.910714285714286,4.461401488108332
696.302978515625,672.5609741210938,685.6849975585938,694.468994140625,99223800.0,694.468994140625,1.3,2016-06-14,24,2016,1.910714285714286,4.461401488108332
773.7219848632812,696.5230102539062,696.5230102539062,766.3079833984375,271633984.0,766.3079833984375,10.344,2016-06-15,24,2016,1.910714285714286,4.461401488108332
775.3560180664062,716.5560302734375,768.4869995117188,748.9089965820312,363320992.0,748.9089965820312,-2.27,2016-06-16,24,2016,1.910714285714286,4.461401488108332
777.989990234375,733.9290161132812,748.7559814453125,756.2269897460938,252718000.0,756.2269897460938,0.977,2016-06-17,24,2016,1.910714285714286,4.461401488108332
766.6209716796875,745.6279907226562,756.68798828125,763.781005859375,136184992.0,763.781005859375,0.999,2016-06-18,24,2016,1.910714285714286,4.461401488108332
764.083984375,732.7269897460938,763.927001953125,737.2260131835938,174511008.0,737.2260131835938,-3.477,2016-06-19,25,2016,-2.5338571428571433,6.650132916680975
735.8829956054688,639.0700073242188,735.8829956054688,666.6519775390625,309944000.0,666.6519775390625,-9.573,2016-06-20,25,2016,-2.5338571428571433,6.650132916680975
678.6699829101562,587.4829711914062,665.9149780273438,596.1160278320312,266392992.0,596.1160278320312,-10.581,2016-06-21,25,2016,-2.5338571428571433,6.650132916680975
629.3270263671875,558.1389770507812,597.4429931640625,623.9769897460938,253462000.0,623.9769897460938,4.674,2016-06-22,25,2016,-2.5338571428571433,6.650132916680975
