Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return
2017-06-20,2017,6,20,Tuesday,25,2017-25,2709.43,2772.01,2660.4,2689.1,1626579968.0,2689.1,-0.012010456698382854
2017-06-21,2017,6,21,Wednesday,25,2017-25,2691.03,2723.74,2642.36,2705.41,1097939968.0,2705.41,0.006065157064008231
2017-06-22,2017,6,22,Thursday,25,2017-25,2707.34,2765.17,2706.37,2744.91,961318976.0,2744.91,0.014600375278880584
2017-06-23,2017,6,23,Friday,25,2017-25,2738.52,2757.94,2583.19,2608.72,982750016.0,2608.72,-0.04961545033060577
2017-06-24,2017,6,24,Saturday,25,2017-25,2607.25,2682.26,2552.12,2589.41,1161100032.0,2589.41,-0.007402120124278988
2017-06-25,2017,6,25,Sunday,26,2017-26,2590.57,2615.25,2376.29,2478.45,1663280000.0,2478.45,-0.042851446740276966
2017-06-26,2017,6,26,Monday,26,2017-26,2478.45,2552.45,2332.99,2552.45,1489789952.0,2552.45,0.029857371122225418
2017-06-27,2017,6,27,Tuesday,26,2017-26,2553.03,2603.98,2484.42,2574.79,1183869952.0,2574.79,0.008752409770216296
2017-06-28,2017,6,28,Wednesday,26,2017-26,2567.56,2588.83,2510.48,2539.32,949979008.0,2539.32,-0.013775869164089127
2017-06-29,2017,6,29,Thursday,26,2017-26,2539.24,2559.25,2478.43,2480.84,860273024.0,2480.84,-0.02302977919066862
2017-06-30,2017,6,30,Friday,26,2017-26,2492.6,2515.27,2419.23,2434.55,779913984.0,2434.55,-0.01865901768052247
2017-07-01,2017,7,1,Saturday,26,2017-26,2436.4,2514.28,2394.84,2506.47,803747008.0,2506.47,0.029541361004107758
2017-07-02,2017,7,2,Sunday,27,2017-27,2498.56,2595.0,2480.47,2564.06,964112000.0,2564.06,0.022976572057023192
2017-07-03,2017,7,3,Monday,27,2017-27,2561.0,2631.59,2559.35,2601.64,985516032.0,2601.64,0.01465637821486343
2017-07-04,2017,7,4,Tuesday,27,2017-27,2602.87,2622.65,2538.55,2601.99,941566016.0,2601.99,0.00013456806887401918
2017-07-05,2017,7,5,Wednesday,27,2017-27,2608.1,2616.72,2581.69,2608.56,761956992.0,2608.56,0.0025250167694854664
2017-07-06,2017,7,6,Thursday,27,2017-27,2608.59,2916.14,2498.87,2518.66,917411968.0,2518.66,-0.03446351414766324
2017-07-07,2017,7,7,Friday,27,2017-27,2520.27,2571.34,2492.31,2571.34,733329984.0,2571.34,0.020915954364450373
2017-07-08,2017,7,8,Saturday,27,2017-27,2572.61,2635.49,2517.59,2518.44,527856000.0,2518.44,-0.02057298711030131
2017-07-09,2017,7,9,Sunday,28,2017-28,2525.25,2537.16,2321.13,2372.56,1111200000.0,2372.56,-0.05792470188153198
2017-07-10,2017,7,10,Monday,28,2017-28,2385.89,2413.47,2296.81,2337.79,1329760000.0,2337.79,-0.014655064012102925
2017-07-11,2017,7,11,Tuesday,28,2017-28,2332.77,2423.71,2275.14,2398.84,1117410048.0,2398.84,0.026114427646636518
2017-07-12,2017,7,12,Wednesday,28,2017-28,2402.7,2425.22,2340.83,2357.9,835769984.0,2357.9,-0.01706665890466874
2017-07-13,2017,7,13,Thursday,28,2017-28,2360.59,2363.25,2183.22,2233.34,882502976.0,2233.34,-0.052826591293936076
2017-07-14,2017,7,14,Friday,28,2017-28,2230.12,2231.14,1990.41,1998.86,993608000.0,1998.86,-0.10499077315203142
2017-07-15,2017,7,15,Saturday,28,2017-28,1991.98,2058.77,1843.03,1929.82,1182870016.0,1929.82,-0.03453970741745427
2017-07-16,2017,7,16,Sunday,29,2017-29,1932.62,2230.49,1932.62,2228.41,1201760000.0,2228.41,0.1547242613977975
2017-07-17,2017,7,17,Monday,29,2017-29,2233.52,2387.61,2164.77,2318.88,1512450048.0,2318.88,0.0405984420601897
2017-07-18,2017,7,18,Tuesday,29,2017-29,2323.08,2397.17,2260.23,2273.43,1245100032.0,2273.43,-0.019599959234089415
2017-07-19,2017,7,19,Wednesday,29,2017-29,2269.89,2900.7,2269.89,2817.6,2249260032.0,2817.6,0.2393608698654388
2017-07-20,2017,7,20,Thursday,29,2017-29,2838.41,2838.41,2621.85,2667.76,1489449984.0,2667.76,-0.05318004070743243
2017-07-21,2017,7,21,Friday,29,2017-29,2668.63,2862.42,2657.71,2810.12,1177129984.0,2810.12,0.05336316119169271
2017-07-22,2017,7,22,Saturday,29,2017-29,2808.1,2832.18,2653.94,2730.4,1072840000.0,2730.4,-0.02836897054903753
2017-07-23,2017,7,23,Sunday,30,2017-30,2732.7,2777.26,2699.19,2754.86,866473984.0,2754.86,0.008958469804049018
2017-07-24,2017,7,24,Monday,30,2017-30,2757.5,2768.08,2480.96,2576.48,1460089984.0,2576.48,-0.06475106538896502
2017-07-25,2017,7,25,Tuesday,30,2017-30,2577.77,2610.76,2450.8,2529.45,937404032.0,2529.45,-0.018253597797534105
2017-07-26,2017,7,26,Wednesday,30,2017-30,2538.71,2693.32,2529.34,2671.78,789104000.0,2671.78,0.05626918139220716
2017-07-27,2017,7,27,Thursday,30,2017-30,2679.73,2897.45,2679.73,2809.01,1380099968.0,2809.01,0.05136275403063939
2017-07-28,2017,7,28,Friday,30,2017-30,2807.02,2808.76,2692.8,2726.45,803745984.0,2726.45,-0.029391158560036046
2017-07-29,2017,7,29,Saturday,30,2017-30,2724.39,2758.53,2644.85,2757.18,705942976.0,2757.18,0.01127105981004406
2017-07-30,2017,7,30,Sunday,31,2017-31,2763.24,2889.62,2720.61,2875.34,860574976.0,2875.34,0.042855438955589076
2017-07-31,2017,7,31,Monday,31,2017-31,2871.3,2921.35,2685.61,2718.26,1324669952.0,2718.26,-0.05463008664141544
2017-08-01,2017,8,1,Tuesday,31,2017-31,2727.13,2762.53,2668.59,2710.67,1094950016.0,2710.67,-0.0027922597041331043
2017-08-02,2017,8,2,Wednesday,31,2017-31,2709.56,2813.31,2685.14,2804.73,804796992.0,2804.73,0.03469993075685429
2017-08-03,2017,8,3,Thursday,31,2017-31,2806.93,2899.33,2743.72,2895.89,1002120000.0,2895.89,0.03250220618176569
2017-08-04,2017,8,4,Friday,31,2017-31,2897.63,3290.01,2874.83,3252.91,1945699968.0,3252.91,0.12328508084725742
2017-08-05,2017,8,5,Saturday,31,2017-31,3257.61,3293.29,3155.6,3213.94,1105030016.0,3213.94,-0.011980033802367007
2017-08-06,2017,8,6,Sunday,32,2017-32,3212.78,3397.68,3180.89,3378.94,1482279936.0,3378.94,0.05133885604838184
2017-08-07,2017,8,7,Monday,32,2017-32,3370.22,3484.85,3345.83,3419.94,1752760064.0,3419.94,0.012133983057105446
2017-08-08,2017,8,8,Tuesday,32,2017-32,3420.4,3422.76,3247.67,3342.47,1468960000.0,3342.47,-0.022652436016542987
2017-08-09,2017,8,9,Wednesday,32,2017-32,3341.84,3453.45,3319.47,3381.28,1515110016.0,3381.28,0.011611191404536703
2017-08-10,2017,8,10,Thursday,32,2017-32,3373.82,3679.72,3372.12,3650.62,2021190016.0,3650.62,0.07965625016471445
2017-08-11,2017,8,11,Friday,32,2017-32,3650.63,3949.92,3613.7,3884.71,2219589888.0,3884.71,0.06412330952976464
2017-08-12,2017,8,12,Saturday,32,2017-32,3880.04,4208.39,3857.8,4073.26,3159089920.0,4073.26,0.04853645464502643
2017-08-13,2017,8,13,Sunday,33,2017-33,4066.1,4325.13,3989.16,4325.13,2463089920.0,4325.13,0.06183496080363593
2017-08-14,2017,8,14,Monday,33,2017-33,4326.99,4455.97,3906.18,4181.93,3258050048.0,4181.93,-0.033108764571511906
2017-08-15,2017,8,15,Tuesday,33,2017-33,4200.34,4381.23,3994.42,4376.63,2272039936.0,4376.63,0.04655737873358379
2017-08-16,2017,8,16,Wednesday,33,2017-33,4384.44,4484.7,4243.71,4331.69,2553359872.0,4331.69,-0.010268161258673913
2017-08-17,2017,8,17,Thursday,33,2017-33,4324.34,4370.13,4015.4,4160.62,2941710080.0,4160.62,-0.03949262909690476
2017-08-18,2017,8,18,Friday,33,2017-33,4137.75,4243.26,3970.55,4193.7,2975820032.0,4193.7,0.007950756664456327
2017-08-19,2017,8,19,Saturday,33,2017-33,4189.31,4196.29,4069.88,4087.66,2109769984.0,4087.66,-0.025285613721660716
2017-08-20,2017,8,20,Sunday,34,2017-34,4090.48,4109.14,3988.6,4001.74,2800890112.0,4001.74,-0.02101934204958411
2017-08-21,2017,8,21,Monday,34,2017-34,3998.35,4128.76,3674.58,4100.52,3764239872.0,4100.52,0.024684269727151875
2017-08-22,2017,8,22,Tuesday,34,2017-34,4089.01,4255.78,4078.41,4151.52,2369819904.0,4151.52,0.01243744689870585
2017-08-23,2017,8,23,Wednesday,34,2017-34,4137.6,4376.39,4130.26,4334.68,2037750016.0,4334.68,0.044118818020461026
2017-08-24,2017,8,24,Thursday,34,2017-34,4332.82,4455.7,4307.35,4371.6,1727970048.0,4371.6,0.008517334700095969
2017-08-25,2017,8,25,Friday,34,2017-34,4372.06,4379.28,4269.52,4352.4,1511609984.0,4352.4,-0.0043920292075192435
2017-08-26,2017,8,26,Saturday,34,2017-34,4345.1,4416.59,4317.29,4382.88,1537459968.0,4382.88,0.007003028479147133
2017-08-27,2017,8,27,Sunday,35,2017-35,4384.45,4403.93,4224.64,4382.66,1959330048.0,4382.66,-5.0132919079404203e-05
2017-08-28,2017,8,28,Monday,35,2017-35,4389.21,4625.68,4352.13,4579.02,2486080000.0,4579.02,0.0448038077972408
2017-08-29,2017,8,29,Tuesday,35,2017-35,4570.36,4626.52,4471.41,4565.3,1937849984.0,4565.3,-0.002996321218345477
2017-08-30,2017,8,30,Wednesday,35,2017-35,4555.59,4736.05,4549.4,4703.39,1944930048.0,4703.39,0.030247812397657503
2017-08-31,2017,8,31,Thursday,35,2017-35,4701.76,4892.01,4678.53,4892.01,2599079936.0,4892.01,0.040102909480912885
2017-09-01,2017,9,1,Friday,35,2017-35,4901.42,4975.04,4469.24,4578.77,2722139904.0,4578.77,-0.06403089141293461
2017-09-02,2017,9,2,Saturday,35,2017-35,4585.27,4714.08,4417.59,4582.96,1933190016.0,4582.96,0.0009150801172317369
2017-09-03,2017,9,3,Sunday,36,2017-36,4591.63,4591.63,4108.4,4236.31,2987330048.0,4236.31,-0.07563886774014905
2017-09-04,2017,9,4,Monday,36,2017-36,4228.29,4427.84,3998.11,4376.53,2697969920.0,4376.53,0.03309949569863302
2017-09-05,2017,9,5,Tuesday,36,2017-36,4376.59,4617.25,4376.59,4597.12,2172100096.0,4597.12,0.050403023139341974
2017-09-06,2017,9,6,Wednesday,36,2017-36,4589.14,4655.04,4491.33,4599.88,1844620032.0,4599.88,0.0006003248892021418
2017-09-07,2017,9,7,Thursday,36,2017-36,4605.16,4661.0,4075.18,4228.75,2700890112.0,4228.75,-0.0806825161237863
2017-09-08,2017,9,8,Friday,36,2017-36,4229.81,4308.82,4114.11,4226.06,1386230016.0,4226.06,-0.0006361079293526473
2017-09-09,2017,9,9,Saturday,36,2017-36,4229.34,4245.44,3951.04,4122.94,1679090048.0,4122.94,-0.024401006080782994
2017-09-10,2017,9,10,Sunday,37,2017-37,4122.47,4261.67,4099.4,4161.27,1557330048.0,4161.27,0.009296783040678047
2017-09-11,2017,9,11,Monday,37,2017-37,4168.88,4344.65,4085.22,4130.81,1864530048.0,4130.81,-0.007319871287980284
2017-09-12,2017,9,12,Tuesday,37,2017-37,4131.98,4131.98,3789.92,3882.59,2219409920.0,3882.59,-0.06008990178251539
2017-09-13,2017,9,13,Wednesday,37,2017-37,3875.37,3920.6,3153.86,3154.95,2716310016.0,3154.95,-0.1874110117851947
2017-09-14,2017,9,14,Thursday,37,2017-37,3166.3,3733.45,2946.62,3637.52,4148069888.0,3637.52,0.15295648927176453
2017-09-15,2017,9,15,Friday,37,2017-37,3637.75,3808.84,3487.79,3625.04,1818400000.0,3625.04,-0.0034309035831391332
2017-09-16,2017,9,16,Saturday,37,2017-37,3606.28,3664.81,3445.64,3582.88,1239149952.0,3582.88,-0.011630259471810844
2017-09-17,2017,9,17,Sunday,38,2017-38,3591.09,4079.23,3591.09,4065.2,1943209984.0,4065.2,0.13461798445242934
2017-09-18,2017,9,18,Monday,38,2017-38,4073.79,4094.07,3868.87,3924.97,1563980032.0,3924.97,-0.03449522339690225
2017-09-19,2017,9,19,Tuesday,38,2017-38,3916.36,4031.39,3857.73,3905.95,1213830016.0,3905.95,-0.004845901923637541
2017-09-20,2017,9,20,Wednesday,38,2017-38,3901.47,3916.42,3613.63,3631.04,1411480064.0,3631.04,-0.07038234374377883
2017-09-21,2017,9,21,Thursday,38,2017-38,3628.02,3758.27,3553.53,3630.7,1194829952.0,3630.7,-9.366128904286786e-05
2017-09-22,2017,9,22,Friday,38,2017-38,3629.92,3819.21,3594.58,3792.4,928113984.0,3792.4,0.04453685331933954
2017-09-23,2017,9,23,Saturday,38,2017-38,3796.15,3796.15,3666.9,3682.84,768014976.0,3682.84,-0.028889309480631398
2017-09-24,2017,9,24,Sunday,39,2017-39,3681.58,3950.25,3681.58,3926.07,1374210048.0,3926.07,0.06604413296914613
2017-09-25,2017,9,25,Monday,39,2017-39,3928.41,3969.89,3869.9,3892.35,1043740032.0,3892.35,-0.00858873380148717
2017-09-26,2017,9,26,Tuesday,39,2017-39,3892.94,4210.05,3884.82,4200.67,1686880000.0,4200.67,0.0792117400755914
2017-09-27,2017,9,27,Wednesday,39,2017-39,4197.13,4279.31,4109.7,4174.73,1712320000.0,4174.73,-0.006175191550082948
2017-09-28,2017,9,28,Thursday,39,2017-39,4171.62,4214.63,4039.29,4163.07,1367049984.0,4163.07,-0.0027930324367207993
2017-09-29,2017,9,29,Friday,39,2017-39,4166.11,4358.43,4160.86,4338.71,1207449984.0,4338.71,0.042190053046182285
2017-09-30,2017,9,30,Saturday,39,2017-39,4341.05,4403.74,4269.81,4403.74,1208210048.0,4403.74,0.014988389180881967
2017-10-01,2017,10,1,Sunday,40,2017-40,4395.81,4470.23,4377.46,4409.32,1431730048.0,4409.32,0.0012670115735247123
2017-10-02,2017,10,2,Monday,40,2017-40,4408.46,4432.47,4258.89,4317.48,1288019968.0,4317.48,-0.02082857388696502
2017-10-03,2017,10,3,Tuesday,40,2017-40,4319.37,4352.31,4210.42,4229.36,1116770048.0,4229.36,-0.02041008124788868
2017-10-04,2017,10,4,Wednesday,40,2017-40,4229.88,4362.64,4164.05,4328.41,1161769984.0,4328.41,0.023419689071315863
2017-10-05,2017,10,5,Thursday,40,2017-40,4324.46,4413.27,4320.53,4370.81,1069939968.0,4370.81,0.00979572194250733
2017-10-06,2017,10,6,Friday,40,2017-40,4369.35,4443.88,4321.05,4426.89,906928000.0,4426.89,0.012830591440306849
2017-10-07,2017,10,7,Saturday,40,2017-40,4429.67,4624.14,4405.64,4610.48,1313869952.0,4610.48,0.04147151568709995
2017-10-08,2017,10,8,Sunday,41,2017-41,4614.52,4878.71,4564.25,4772.02,1968739968.0,4772.02,0.03503757520840067
2017-10-09,2017,10,9,Monday,41,2017-41,4776.21,4922.17,4765.1,4781.99,1597139968.0,4781.99,0.0020893070026830607
2017-10-10,2017,10,10,Tuesday,41,2017-41,4789.25,4873.73,4751.63,4826.48,1222279936.0,4826.48,0.009303604548152045
2017-10-11,2017,10,11,Wednesday,41,2017-41,4829.58,5446.91,4822.0,5446.91,2791610112.0,5446.91,0.12854713544693785
2017-10-12,2017,10,12,Thursday,41,2017-41,5464.16,5840.3,5436.85,5647.21,3615480064.0,5647.21,0.03677310602556361
2017-10-13,2017,10,13,Friday,41,2017-41,5643.53,5837.7,5591.64,5831.79,1669030016.0,5831.79,0.0326851807178703
2017-10-14,2017,10,14,Saturday,41,2017-41,5835.96,5852.48,5478.61,5678.19,1976039936.0,5678.19,-0.02633841352782007
2017-10-15,2017,10,15,Sunday,42,2017-42,5687.57,5776.23,5544.21,5725.59,2008070016.0,5725.59,0.008347713414463831
2017-10-16,2017,10,16,Monday,42,2017-42,5741.58,5800.35,5472.72,5605.51,1821570048.0,5605.51,-0.02097252534707461
2017-10-17,2017,10,17,Tuesday,42,2017-42,5603.82,5603.82,5151.44,5590.69,2399269888.0,5590.69,-0.002643795986161823
2017-10-18,2017,10,18,Wednesday,42,2017-42,5583.74,5744.35,5531.06,5708.52,1780540032.0,5708.52,0.021076124657229967
2017-10-19,2017,10,19,Thursday,42,2017-42,5708.11,6060.11,5627.23,6011.45,2354429952.0,6011.45,0.05306632450176196
2017-10-20,2017,10,20,Friday,42,2017-42,5996.79,6194.88,5965.07,6031.6,2207099904.0,6031.6,0.003351920366813088
2017-10-21,2017,10,21,Saturday,42,2017-42,6036.66,6076.26,5792.34,6008.42,2034630016.0,6008.42,-0.0038431221244686897
2017-10-22,2017,10,22,Sunday,43,2017-43,6006.0,6075.59,5732.47,5930.32,2401840128.0,5930.32,-0.012998441965067942
2017-10-23,2017,10,23,Monday,43,2017-43,5935.52,5935.52,5504.18,5526.64,2735699968.0,5526.64,-0.06807047502757235
2017-10-24,2017,10,24,Tuesday,43,2017-43,5524.6,5754.33,5397.88,5750.8,1966989952.0,5750.8,0.040559845118093296
2017-10-25,2017,10,25,Wednesday,43,2017-43,5747.95,5976.8,5721.22,5904.83,1905040000.0,5904.83,0.026784148060926993
2017-10-26,2017,10,26,Thursday,43,2017-43,5899.74,5988.39,5728.82,5780.9,1710130048.0,5780.9,-0.02098793261475229
2017-10-27,2017,10,27,Friday,43,2017-43,5787.82,5876.72,5689.19,5753.09,1403920000.0,5753.09,-0.004810679835932641
2017-10-28,2017,10,28,Saturday,43,2017-43,5754.44,6255.71,5724.58,6153.85,2859040000.0,6153.85,0.06966000267519279
2017-10-30,2017,10,30,Monday,44,2017-44,6114.85,6214.99,6040.85,6130.53,1772150016.0,6130.53,-0.0037895483526454443
2017-10-31,2017,10,31,Tuesday,44,2017-44,6132.02,6470.43,6103.33,6468.4,2311379968.0,6468.4,0.0551127111404921
2017-11-01,2017,11,1,Wednesday,44,2017-44,6440.97,6767.31,6377.88,6767.31,2870320128.0,6767.31,0.04621083432731066
2017-11-02,2017,11,2,Thursday,44,2017-44,6777.77,7367.33,6758.72,7078.5,4653770240.0,7078.5,0.04598428898807039
2017-11-03,2017,11,3,Friday,44,2017-44,7087.53,7461.29,7002.94,7207.76,3369860096.0,7207.76,0.01826089787737506
2017-11-04,2017,11,4,Saturday,44,2017-44,7164.48,7492.86,7031.28,7379.95,2483800064.0,7379.95,0.023889590564422525
2017-11-05,2017,11,5,Sunday,45,2017-45,7404.52,7617.48,7333.19,7407.41,2380410112.0,7407.41,0.0037208870264384686
2017-11-06,2017,11,6,Monday,45,2017-45,7403.22,7445.77,7007.31,7022.76,3111899904.0,7022.76,-0.05192778346429916
2017-11-07,2017,11,7,Tuesday,45,2017-45,7023.1,7253.32,7023.1,7144.38,2326340096.0,7144.38,0.01731799481206897
2017-11-08,2017,11,8,Wednesday,45,2017-45,7141.38,7776.42,7114.02,7459.69,4602200064.0,7459.69,0.04413399955849262
2017-11-09,2017,11,9,Thursday,45,2017-45,7446.83,7446.83,7101.52,7143.58,3226249984.0,7143.58,-0.0423757375660655
2017-11-10,2017,11,10,Friday,45,2017-45,7173.73,7312.0,6436.87,6618.14,5208249856.0,6618.14,-0.07355414731266852
2017-11-11,2017,11,11,Saturday,45,2017-45,6618.61,6873.15,6204.22,6357.6,4908680192.0,6357.6,-0.03936756153242693
2017-11-12,2017,11,12,Sunday,46,2017-46,6295.45,6625.05,5519.01,5950.07,8957349888.0,5950.07,-0.06410127519466624
2017-11-13,2017,11,13,Monday,46,2017-46,5938.25,6811.19,5844.29,6559.49,6263249920.0,6559.49,0.1024223964020905
2017-11-14,2017,11,14,Tuesday,46,2017-46,6561.48,6764.98,6461.75,6635.75,3197110016.0,6635.75,0.011625867697059977
2017-11-15,2017,11,15,Wednesday,46,2017-46,6634.76,7342.25,6634.76,7315.54,4200880128.0,7315.54,0.10244358799871911
2017-11-16,2017,11,16,Thursday,46,2017-46,7323.24,7967.38,7176.58,7871.69,5123809792.0,7871.69,0.07602308228430132
2017-11-17,2017,11,17,Friday,46,2017-46,7853.57,8004.59,7561.09,7708.99,4651670016.0,7708.99,-0.020668967939835303
2017-11-18,2017,11,18,Saturday,46,2017-46,7697.21,7884.99,7463.44,7790.15,3667190016.0,7790.15,0.01052792460507379
2017-11-19,2017,11,19,Sunday,47,2017-47,7766.03,8101.91,7694.1,8036.49,3149319936.0,8036.49,0.03162202719066243
2017-11-20,2017,11,20,Monday,47,2017-47,8039.07,8336.86,7949.36,8200.64,3488450048.0,8200.64,0.020425510300550398
2017-11-21,2017,11,21,Tuesday,47,2017-47,8205.74,8348.66,7762.71,8071.26,4277609984.0,8071.26,-0.015776803805438666
2017-11-22,2017,11,22,Wednesday,47,2017-47,8077.95,8302.26,8075.47,8253.55,3633530112.0,8253.55,0.02258507895370454
2017-11-23,2017,11,23,Thursday,47,2017-47,8232.38,8267.4,8038.77,8038.77,4225179904.0,8038.77,-0.026022716314653915
2017-11-24,2017,11,24,Friday,47,2017-47,8074.02,8374.16,7940.93,8253.69,5058610176.0,8253.69,0.026735484363164197
2017-11-25,2017,11,25,Saturday,47,2017-47,8241.71,8790.92,8191.15,8790.92,4342060032.0,8790.92,0.06508961012823455
2017-11-26,2017,11,26,Sunday,48,2017-48,8789.04,9522.93,8775.59,9330.55,5475579904.0,9330.55,0.06138491620992981
2017-11-27,2017,11,27,Monday,48,2017-48,9352.72,9818.35,9352.72,9818.35,5653320192.0,9818.35,0.052279856482030373
2017-11-28,2017,11,28,Tuesday,48,2017-48,9823.43,10125.7,9736.3,10058.8,6348819968.0,10058.8,0.024489879142509663
2017-11-29,2017,11,29,Wednesday,48,2017-48,10077.4,11517.4,9601.03,9888.61,11568799744.0,9888.61,-0.016919459222728528
2017-11-30,2017,11,30,Thursday,48,2017-48,9906.79,10801.0,9202.05,10233.6,8310689792.0,10233.6,0.034887536827456156
2017-12-01,2017,12,1,Friday,48,2017-48,10198.6,11046.7,9694.65,10975.6,6783119872.0,10975.6,0.07250625667631683
2017-12-02,2017,12,2,Saturday,48,2017-48,10978.3,11320.2,10905.1,11074.6,5138500096.0,11074.6,0.009020008338809893
2017-12-03,2017,12,3,Sunday,49,2017-49,11082.7,11858.7,10862.0,11323.2,6608309760.0,11323.2,0.022447817050383678
2017-12-04,2017,12,4,Monday,49,2017-49,11315.4,11657.2,11081.8,11657.2,6132409856.0,11657.2,0.02949696148075409
2017-12-05,2017,12,5,Tuesday,49,2017-49,11685.7,12032.0,11604.6,11916.7,6895260160.0,11916.7,0.02226091991663215
2017-12-06,2017,12,6,Wednesday,49,2017-49,11923.4,14369.1,11923.4,14291.5,12656300032.0,14291.5,0.19928333899191664
2017-12-07,2017,12,7,Thursday,49,2017-49,14266.1,17899.7,14057.3,17899.7,17950699520.0,17899.7,0.2524716942763181
2017-12-08,2017,12,8,Friday,49,2017-49,17802.9,18353.4,14336.9,16569.4,21135998976.0,16569.4,-0.07431961911021989
2017-12-09,2017,12,9,Saturday,49,2017-49,16523.3,16783.0,13674.9,15178.2,13911300096.0,15178.2,-0.08396201205323306
2017-12-10,2017,12,10,Sunday,50,2017-50,15168.4,15850.6,13226.6,15455.4,13433299968.0,15455.4,0.01826304777546084
2017-12-11,2017,12,11,Monday,50,2017-50,15427.4,17513.9,15404.8,16936.8,12153900032.0,16936.8,0.09585001702858453
2017-12-12,2017,12,12,Tuesday,50,2017-50,16919.8,17781.8,16571.6,17415.4,14603799552.0,17415.4,0.028257970059188287
2017-12-13,2017,12,13,Wednesday,50,2017-50,17500.0,17653.1,16039.7,16408.2,12976900096.0,16408.2,-0.05783393716386753
2017-12-14,2017,12,14,Thursday,50,2017-50,16384.6,17085.8,16185.9,16564.0,13777399808.0,16564.0,0.009495300439305021
2017-12-15,2017,12,15,Friday,50,2017-50,16601.3,18154.1,16601.3,17706.9,14309999616.0,17706.9,0.06899905763251635
2017-12-16,2017,12,16,Saturday,50,2017-50,17760.3,19716.7,17515.3,19497.4,12740599808.0,19497.4,0.10111877067699493
2017-12-17,2017,12,17,Sunday,51,2017-51,19475.8,20089.0,18974.1,19140.8,13314599936.0,19140.8,-0.01828959770177696
2017-12-18,2017,12,18,Monday,51,2017-51,19106.4,19371.0,18355.9,19114.2,14839499776.0,19114.2,-0.0013897831550526707
2017-12-19,2017,12,19,Tuesday,51,2017-51,19118.3,19177.8,17275.4,17776.7,16894499840.0,17776.7,-0.0699741582000456
2017-12-20,2017,12,20,Wednesday,51,2017-51,17760.3,17934.7,16077.7,16624.6,22149699584.0,16624.6,-0.06480953495347552
2017-12-21,2017,12,21,Thursday,51,2017-51,16642.4,17567.7,15342.7,15802.9,16516599808.0,15802.9,-0.04942670729264509
2017-12-22,2017,12,22,Friday,51,2017-51,15898.0,15943.4,11833.0,13831.8,22197999616.0,13831.8,-0.12473030502089644
2017-12-23,2017,12,23,Saturday,51,2017-51,13948.7,15603.2,13828.8,14699.2,13086000128.0,14699.2,0.06271059463505568
2017-12-24,2017,12,24,Sunday,52,2017-52,14608.2,14626.0,12747.7,13925.8,11572299776.0,13925.8,-0.05261513418067698
2017-12-25,2017,12,25,Monday,52,2017-52,13995.9,14593.0,13448.9,14026.6,10664699904.0,14026.6,0.007238349401918809
2017-12-26,2017,12,26,Tuesday,52,2017-52,14036.6,16461.2,14028.9,16099.8,13454300160.0,16099.8,0.14780490304484273
2017-12-27,2017,12,27,Wednesday,52,2017-52,16163.5,16930.9,15114.3,15838.5,12487600128.0,15838.5,-0.016230003345223065
2017-12-28,2017,12,28,Thursday,52,2017-52,15864.1,15888.4,13937.3,14606.5,12336499712.0,14606.5,-0.07778514379518264
2017-12-29,2017,12,29,Friday,52,2017-52,14695.8,15279.0,14307.0,14656.2,13025500160.0,14656.2,0.0034026081068359026
2017-12-30,2017,12,30,Saturday,52,2017-52,14681.9,14681.9,12350.1,12952.2,14452599808.0,12952.2,-0.11626478741365665
2017-12-31,2017,12,31,Sunday,53,2017-53,12897.7,14377.4,12755.6,14156.4,12136299520.0,14156.4,0.09297263608914186
2018-01-01,2018,1,1,Monday,00,2018-00,14112.2,14112.2,13154.7,13657.2,10291200000.0,13657.2,-0.03526321533283927
2018-01-02,2018,1,2,Tuesday,00,2018-00,13625.0,15444.6,13163.6,14982.1,16846600192.0,14982.1,0.0970110560814097
2018-01-03,2018,1,3,Wednesday,00,2018-00,14978.2,15572.8,14844.5,15201.0,16871900160.0,15201.0,0.014610795304552893
2018-01-04,2018,1,4,Thursday,00,2018-00,15270.7,15739.7,14522.2,15599.2,21783199744.0,15599.2,0.026195657872015055
2018-01-05,2018,1,5,Friday,00,2018-00,15477.2,17705.2,15202.8,17429.5,23840899072.0,17429.5,0.11733292616101543
2018-01-06,2018,1,6,Saturday,00,2018-00,17462.1,17712.4,16764.6,17527.0,18314600448.0,17527.0,0.005593964256002781
2018-01-07,2018,1,7,Sunday,01,2018-01,17527.3,17579.6,16087.7,16477.6,15866000384.0,16477.6,-0.05987336056512804
2018-01-08,2018,1,8,Monday,01,2018-01,16476.2,16537.9,14208.2,15170.1,18413899776.0,15170.1,-0.07935014996092593
2018-01-09,2018,1,9,Tuesday,01,2018-01,15123.7,15497.5,14424.0,14595.4,16659999744.0,14595.4,-0.03788368129071751
2018-01-10,2018,1,10,Wednesday,01,2018-01,14588.5,14973.3,13691.2,14973.3,18500800512.0,14973.3,0.025891678470515656
2018-01-11,2018,1,11,Thursday,01,2018-01,14968.2,15018.8,13105.9,13405.8,16534099968.0,13405.8,-0.10468634305373903
2018-01-12,2018,1,12,Friday,01,2018-01,13453.9,14229.9,13158.1,13980.6,12065699840.0,13980.6,0.042876949757709726
